id,label,level,parent,mixs_extension,env_broad,env_local,env_medium,host_taxon,anatomical_site,other,interpretation
GOLDTERMS:4104,Host-associated > Mammals > Digestive system > Large intestine > Fecal,5,GOLDTERMS:4106,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000059,,subclass
GOLDTERMS:4103,Host-associated > Mammals > Digestive system > Midgut,4,GOLDTERMS:4107,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001045,,equivalent
GOLDTERMS:4109,Host-associated > Mammals > Digestive system > Oral cavity,4,GOLDTERMS:4107,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000167,,equivalent
GOLDTERMS:4110,Host-associated > Mammals > Digestive system > Oral cavity > Buccal mucosa,5,GOLDTERMS:4109,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0006956,,equivalent
GOLDTERMS:5031,Host-associated > Mammals > Digestive system > Oral cavity > Dental plaque,5,GOLDTERMS:4109,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0016482,,equivalent
GOLDTERMS:5121,Host-associated > Mammals > Digestive system > Oral cavity > Gingiva,5,GOLDTERMS:4109,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001828,,equivalent
GOLDTERMS:5097,Host-associated > Mammals > Digestive system > Oral cavity > Gingival sulcus,5,GOLDTERMS:4109,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0008805,,equivalent
GOLDTERMS:5017,Host-associated > Mammals > Digestive system > Oral cavity > Periodontal pockets,5,GOLDTERMS:4109,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000167,,subclass
GOLDTERMS:4992,Host-associated > Mammals > Digestive system > Oral cavity > Saliva,5,GOLDTERMS:4109,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001836,,equivalent
GOLDTERMS:5040,Host-associated > Mammals > Digestive system > Small intestine,4,GOLDTERMS:4107,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0002108,,equivalent
GOLDTERMS:5253,Host-associated > Mammals > Digestive system > Small intestine > Jejunum,5,GOLDTERMS:5040,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0002115,,equivalent
GOLDTERMS:4112,Host-associated > Mammals > Digestive system > Stomach,4,GOLDTERMS:4107,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000945,,equivalent
GOLDTERMS:4113,Host-associated > Mammals > Digestive system > Stomach > Endoperitrophic space,5,GOLDTERMS:4112,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000945,,subclass
GOLDTERMS:5206,Host-associated > Mammals > Digestive system > Stomach > Gastric mucosa,5,GOLDTERMS:4112,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001199,,equivalent
GOLDTERMS:4111,Host-associated > Mammals > Digestive system > Stomach > Rumen,5,GOLDTERMS:4112,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0007365,,equivalent
GOLDTERMS:4984,Host-associated > Mammals > Digestive system > Throat,4,GOLDTERMS:4107,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000341,,equivalent
GOLDTERMS:5049,Host-associated > Mammals > Ear,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001690,,equivalent
GOLDTERMS:4850,Host-associated > Mammals > Ear > Ear discharge,4,GOLDTERMS:5049,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001690,,subclass
GOLDTERMS:3903,Host-associated > Mammals > Excretory system,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:8450002,,equivalent
GOLDTERMS:5132,Host-associated > Mammals > Excretory system > Liver,4,GOLDTERMS:3903,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0002107,,equivalent
GOLDTERMS:4852,Host-associated > Mammals > Excretory system > Urine,4,GOLDTERMS:3903,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001088,,equivalent
GOLDTERMS:4991,Host-associated > Mammals > Eye,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000970,,equivalent
GOLDTERMS:Host-associated-Mammals-Gastrointestinal-tract,Host-associated > Mammals > Gastrointestinal tract,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0005409,,equivalent
GOLDTERMS:3905,Host-associated > Mammals > Gastrointestinal tract > Intestine,4,GOLDTERMS:Host-associated-Mammals-Gastrointestinal-tract,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000160,,equivalent
GOLDTERMS:4701,Host-associated > Mammals > Hoof,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0008963,,equivalent
GOLDTERMS:4126,Host-associated > Mammals > Lymphatic,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,,,subclass
GOLDTERMS:4127,Host-associated > Mammals > Lymphatic > Lymph nodes,4,GOLDTERMS:4126,MIXS:HostAssociated,,,,NCBITaxon:40674,,,subclass
GOLDTERMS:4117,Host-associated > Mammals > Milk,3,GOLDTERMS:4118,MIXS:HostAssociated,,,FOODON:03307455,NCBITaxon:40674,UBERON:0001913,,equivalent
GOLDTERMS:4124,Host-associated > Mammals > Nervous system,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001016,,equivalent
GOLDTERMS:4125,Host-associated > Mammals > Nervous system > Brain,4,GOLDTERMS:4124,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000955,,equivalent
GOLDTERMS:4698,Host-associated > Mammals > Primate,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:9443,,,equivalent
GOLDTERMS:5096,Host-associated > Mammals > Pus,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000177,,equivalent
GOLDTERMS:4119,Host-associated > Mammals > Reproductive system,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000990,,equivalent
GOLDTERMS:4986,Host-associated > Mammals > Reproductive system > Udder,4,GOLDTERMS:4119,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0013216,,equivalent
GOLDTERMS:4972,Host-associated > Mammals > Reproductive system > Uterus,4,GOLDTERMS:4119,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000995,,equivalent
GOLDTERMS:5047,Host-associated > Mammals > Reproductive system > Vagina,4,GOLDTERMS:4119,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000996,,equivalent
GOLDTERMS:4122,Host-associated > Mammals > Respiratory system,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001004,,equivalent
GOLDTERMS:Host-associated-Mammals-Respiratory-system-Laryngopharyngeal,Host-associated > Mammals > Respiratory system > Laryngopharyngeal,4,GOLDTERMS:4122,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001004,,subclass
GOLDTERMS:4970,Host-associated > Mammals > Respiratory system > Laryngopharyngeal > Lymph node,5,GOLDTERMS:Host-associated-Mammals-Respiratory-system-Laryngopharyngeal,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000029,,subclass
GOLDTERMS:4444,Host-associated > Mammals > Respiratory system > Lung,4,GOLDTERMS:4122,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0002048,,equivalent
GOLDTERMS:4120,Host-associated > Mammals > Respiratory system > Nasopharyngeal,4,GOLDTERMS:4122,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001004,,subclass
GOLDTERMS:4121,Host-associated > Mammals > Respiratory system > Nasopharyngeal > Nasal cavity,5,GOLDTERMS:4120,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001707,,subclass
GOLDTERMS:4980,Host-associated > Mammals > Respiratory system > Nose,4,GOLDTERMS:4122,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0007827,,equivalent
GOLDTERMS:5045,Host-associated > Mammals > Respiratory system > Throat,4,GOLDTERMS:4122,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000341,,equivalent
GOLDTERMS:5175,Host-associated > Mammals > Respiratory system > Trachea,4,GOLDTERMS:4122,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0003126,,equivalent
GOLDTERMS:4116,Host-associated > Mammals > Skin,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000014,,equivalent
GOLDTERMS:4409,Host-associated > Mammals > Tissue,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0000479,,equivalent
GOLDTERMS:5016,Host-associated > Mammals > Tooth,3,GOLDTERMS:4118,MIXS:HostAssociated,,,,NCBITaxon:40674,UBERON:0001091,,equivalent
GOLDTERMS:4317,Host-associated > Microbial,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,,,,subclass
GOLDTERMS:4318,Host-associated > Microbial > Bacteria,3,GOLDTERMS:4317,MIXS:HostAssociated,,,,NCBITaxon:2,,,subclass
GOLDTERMS:5764,Host-associated > Microbial > Bacterivore,3,GOLDTERMS:4317,MIXS:HostAssociated,,,,,,,subclass
GOLDTERMS:4756,Host-associated > Microbial > Dinoflagellates,3,GOLDTERMS:4317,MIXS:HostAssociated,,,,NCBITaxon:2864,,,subclass
GOLDTERMS:4316,Host-associated > Microbial > Dinoflagellates > Endosymbionts,4,GOLDTERMS:4756,MIXS:HostAssociated,,,,NCBITaxon:2864,,,subclass
GOLDTERMS:4324,Host-associated > Mollusca,2,GOLDTERMS:4086,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,,,equivalent
GOLDTERMS:5761,Host-associated > Mollusca > Bivalves,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6544,,,equivalent
GOLDTERMS:Host-associated-Mollusca-Circulatory-system,Host-associated > Mollusca > Circulatory system,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0001009,,equivalent
GOLDTERMS:4978,Host-associated > Mollusca > Circulatory system > Hemolymph,4,GOLDTERMS:Host-associated-Mollusca-Circulatory-system,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0001011,,equivalent
GOLDTERMS:4322,Host-associated > Mollusca > Digestive system,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0001007,,equivalent
GOLDTERMS:4866,Host-associated > Mollusca > Digestive system > Ceca,4,GOLDTERMS:4322,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0001153,,equivalent
GOLDTERMS:4323,Host-associated > Mollusca > Digestive system > Glands,4,GOLDTERMS:4322,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0002530,,equivalent
GOLDTERMS:5068,Host-associated > Mollusca > Digestive system > Gut,4,GOLDTERMS:4322,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0001555,,equivalent
GOLDTERMS:4632,Host-associated > Mollusca > Larvae,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,,,subclass
GOLDTERMS:5198,Host-associated > Mollusca > Oyster,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03411224,NCBITaxon:6563,,,equivalent
GOLDTERMS:4806,Host-associated > Mollusca > Respiratory system,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0001004,,equivalent
GOLDTERMS:4327,Host-associated > Mollusca > Respiratory system > Gills,4,GOLDTERMS:4806,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0002535,,equivalent
GOLDTERMS:4325,Host-associated > Mollusca > Respiratory system > Gills > Extracellular,5,GOLDTERMS:4327,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0002535,,subclass
GOLDTERMS:4326,Host-associated > Mollusca > Respiratory system > Gills > Intracellular,5,GOLDTERMS:4327,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0002535,,subclass
GOLDTERMS:4328,Host-associated > Mollusca > Shell,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0006612,,equivalent
GOLDTERMS:4709,Host-associated > Mollusca > Tissue,3,GOLDTERMS:4324,MIXS:HostAssociated,,,FOODON:03412112,NCBITaxon:6447,UBERON:0000479,,equivalent
GOLDTERMS:5187,Host-associated > Petromyzon,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:7756,,,equivalent
GOLDTERMS:Host-associated-Plankton,Host-associated > Plankton,2,GOLDTERMS:4086,MIXS:HostAssociated,,,ENVO:01000063,,,,equivalent
GOLDTERMS:5217,Host-associated > Plankton > Zooplankton,3,GOLDTERMS:Host-associated-Plankton,MIXS:HostAssociated,,,ENVO:01000063,,,,subclass
GOLDTERMS:3938,Host-associated > Plants,2,GOLDTERMS:4086,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,equivalent
GOLDTERMS:5812,Host-associated > Plants > Biocrust,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,,ENVO:01000909,equivalent
GOLDTERMS:3945,Host-associated > Plants > Endosphere,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:Host-associated-Plants-Macrophytes,Host-associated > Plants > Macrophytes,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5407,Host-associated > Plants > Macrophytes > Emergent macrophytes,4,GOLDTERMS:Host-associated-Plants-Macrophytes,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5405,Host-associated > Plants > Macrophytes > Submerged macrophytes,4,GOLDTERMS:Host-associated-Plants-Macrophytes,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:4865,Host-associated > Plants > Mixed parts,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:4450,Host-associated > Plants > Nodule,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0003023,,equivalent
GOLDTERMS:4433,Host-associated > Plants > Peat moss,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:4460,Host-associated > Plants > Phyllosphere,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:4538,Host-associated > Plants > Phyllosphere > Anthosphere,4,GOLDTERMS:4460,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5826,Host-associated > Plants > Phyllosphere > Anthosphere > Nectar,5,GOLDTERMS:4538,MIXS:PlantAssociated,,,FOODON:03315553,NCBITaxon:3193,,,subclass
GOLDTERMS:4621,Host-associated > Plants > Phyllosphere > Anthosphere > Pollen,5,GOLDTERMS:4538,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025281,,subclass
GOLDTERMS:4600,Host-associated > Plants > Phyllosphere > Carposphere,4,GOLDTERMS:4460,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5265,Host-associated > Plants > Phyllosphere > Carposphere > Endophytes,5,GOLDTERMS:4600,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5264,Host-associated > Plants > Phyllosphere > Carposphere > Epiphytes,5,GOLDTERMS:4600,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:4525,Host-associated > Plants > Phyllosphere > Caulosphere,4,GOLDTERMS:4460,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5752,Host-associated > Plants > Phyllosphere > Caulosphere > Bark,5,GOLDTERMS:4525,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0004518,,subclass
GOLDTERMS:5740,Host-associated > Plants > Phyllosphere > Cob,4,GOLDTERMS:4460,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025623,,subclass
GOLDTERMS:5269,Host-associated > Plants > Phyllosphere > Leaf,4,GOLDTERMS:4460,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025034,,subclass
GOLDTERMS:5268,Host-associated > Plants > Phyllosphere > Leaf > Endophytes,5,GOLDTERMS:5269,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025034,,subclass
GOLDTERMS:5321,Host-associated > Plants > Phyllosphere > Leaf > Leaf lesion,5,GOLDTERMS:5269,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025034,,subclass
GOLDTERMS:5274,Host-associated > Plants > Phyllosphere > Leaf > Leaf nodule,5,GOLDTERMS:5269,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025034,,subclass
GOLDTERMS:5270,Host-associated > Plants > Phyllosphere > Leaf > Xylem vessels,5,GOLDTERMS:5269,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025417,,subclass
GOLDTERMS:5320,Host-associated > Plants > Phyllosphere > Petiole,4,GOLDTERMS:4460,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0020038,,subclass
GOLDTERMS:5263,Host-associated > Plants > Phyllosphere > Phylloplane/Leaf surface,4,GOLDTERMS:4460,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5322,Host-associated > Plants > Phyllosphere > Phylloplane/Leaf surface > Biofilm,5,GOLDTERMS:5263,MIXS:PlantAssociated,,,,NCBITaxon:3193,,ENVO:00002034,subclass
GOLDTERMS:5266,Host-associated > Plants > Phyllosphere > Phylloplane/Leaf surface > Endophytes,5,GOLDTERMS:5263,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5262,Host-associated > Plants > Phyllosphere > Phylloplane/Leaf surface > Epiphytes,5,GOLDTERMS:5263,MIXS:PlantAssociated,,,,NCBITaxon:3193,,,subclass
GOLDTERMS:5277,Host-associated > Plants > Plant callus,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0005052,,equivalent
GOLDTERMS:5796,Host-associated > Plants > Rhizoid,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0030078,,equivalent
GOLDTERMS:3943,Host-associated > Plants > Rhizome,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0004542,,equivalent
GOLDTERMS:5416,Host-associated > Plants > Rhizome > Bulb,4,GOLDTERMS:3943,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0025356,,equivalent
GOLDTERMS:3944,Host-associated > Plants > Rhizome > Epiphytes,4,GOLDTERMS:3943,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0004542,,subclass
GOLDTERMS:4994,Host-associated > Plants > Rhizome > Stem tuber,4,GOLDTERMS:3943,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0004542,,subclass
GOLDTERMS:5793,Host-associated > Plants > Rhizome > Stem tuber > Soil,5,GOLDTERMS:4994,MIXS:Soil,,,ENVO:00001998,NCBITaxon:3193,PO:0004542,,subclass
GOLDTERMS:4466,Host-associated > Plants > Roots,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009005,,equivalent
GOLDTERMS:5318,Host-associated > Plants > Roots > Bulk soil,4,GOLDTERMS:4466,MIXS:PlantAssociated,,,ENVO:00005802,NCBITaxon:3193,PO:0009005,,equivalent
GOLDTERMS:5304,Host-associated > Plants > Roots > Endosphere,4,GOLDTERMS:4466,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009005,,subclass
GOLDTERMS:5306,Host-associated > Plants > Roots > Epiphytes,4,GOLDTERMS:4466,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009005,,subclass
GOLDTERMS:5786,Host-associated > Plants > Roots > Galls,4,GOLDTERMS:4466,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009005,,subclass
GOLDTERMS:4523,Host-associated > Plants > Roots > Nodule,4,GOLDTERMS:4466,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0003023,ENVO:01000164,equivalent
GOLDTERMS:5784,Host-associated > Plants > Roots > Rhizoplane,4,GOLDTERMS:4466,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009005,ENVO:01001181,equivalent
GOLDTERMS:5449,Host-associated > Plants > Roots > Rhizoplane > Endophytes,5,GOLDTERMS:5784,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009005,ENVO:01001181,subclass
GOLDTERMS:5301,Host-associated > Plants > Roots > Rhizosphere,4,GOLDTERMS:4466,MIXS:PlantAssociated,,ENVO:00005801,,NCBITaxon:3193,PO:0009005,,equivalent
GOLDTERMS:5302,Host-associated > Plants > Roots > Rhizosphere > Soil,5,GOLDTERMS:5301,MIXS:Soil,,ENVO:00005801,ENVO:00001998,NCBITaxon:3193,PO:0009005,,equivalent
GOLDTERMS:4572,Host-associated > Plants > Seeds,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009010,,equivalent
GOLDTERMS:5448,Host-associated > Plants > Seeds > Seed radicle,4,GOLDTERMS:4572,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0009010,,subclass
GOLDTERMS:5273,Host-associated > Plants > Tissue,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,,NCBITaxon:3193,UBERON:0000479,,equivalent
GOLDTERMS:5782,Host-associated > Plants > Tissue > Bark,4,GOLDTERMS:5273,MIXS:PlantAssociated,,,,NCBITaxon:3193,PO:0004518,,equivalent
GOLDTERMS:4560,Host-associated > Plants > Wood,3,GOLDTERMS:3938,MIXS:PlantAssociated,,,ENVO:00002040,NCBITaxon:3193,PO:0005848,,equivalent
GOLDTERMS:4341,Host-associated > Porifera,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:6040,,,equivalent
GOLDTERMS:4439,Host-associated > Porifera > Sponge,3,GOLDTERMS:4341,MIXS:HostAssociated,,,,NCBITaxon:6040,,,subclass
GOLDTERMS:4738,Host-associated > Protists,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,,,,subclass
GOLDTERMS:4598,Host-associated > Protists > Breviatea,3,GOLDTERMS:4738,MIXS:HostAssociated,,,,,,,subclass
GOLDTERMS:4626,Host-associated > Protists > Breviatea > Dinoflagellates,4,GOLDTERMS:4598,MIXS:HostAssociated,,,,NCBITaxon:2864,,,subclass
GOLDTERMS:4629,Host-associated > Protists > Dinoflagellates,3,GOLDTERMS:4738,MIXS:HostAssociated,,,,NCBITaxon:2864,,,subclass
GOLDTERMS:4472,Host-associated > Protists > Oomycetes,3,GOLDTERMS:4738,MIXS:HostAssociated,,,,NCBITaxon:4762,,,subclass
GOLDTERMS:4339,Host-associated > Protozoa,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,,,,subclass
GOLDTERMS:5654,Host-associated > Protozoa > Oxymonads,3,GOLDTERMS:4339,MIXS:HostAssociated,,,,,,,subclass
GOLDTERMS:3906,Host-associated > Reptilia,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:8504,,,equivalent
GOLDTERMS:4808,Host-associated > Reptilia > Digestive system,3,GOLDTERMS:3906,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0001007,,equivalent
GOLDTERMS:5160,Host-associated > Reptilia > Digestive system > Intestine,4,GOLDTERMS:4808,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0000160,,equivalent
GOLDTERMS:4809,Host-associated > Reptilia > Digestive system > Large intestine,4,GOLDTERMS:4808,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0000059,,equivalent
GOLDTERMS:4693,Host-associated > Reptilia > Digestive system > Large intestine > Fecal,5,GOLDTERMS:4809,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0000059,,subclass
GOLDTERMS:Host-associated-Reptilia-Excretory-system,Host-associated > Reptilia > Excretory system,3,GOLDTERMS:3906,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:8450002,,equivalent
GOLDTERMS:5163,Host-associated > Reptilia > Excretory system > Liver,4,GOLDTERMS:Host-associated-Reptilia-Excretory-system,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0002107,,equivalent
GOLDTERMS:5013,Host-associated > Reptilia > Respiratory system,3,GOLDTERMS:3906,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0001004,,equivalent
GOLDTERMS:5158,Host-associated > Reptilia > Respiratory system > Lung,4,GOLDTERMS:5013,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0002048,,equivalent
GOLDTERMS:4975,Host-associated > Reptilia > Respiratory system > Trachea,4,GOLDTERMS:5013,MIXS:HostAssociated,,,,NCBITaxon:8504,UBERON:0003126,,equivalent
GOLDTERMS:4569,Host-associated > Tunicates,2,GOLDTERMS:4086,MIXS:HostAssociated,,,,NCBITaxon:7712,,,equivalent
